month,line,division,terminal otp,num_sched_trips,,,,month-number
2017-09,M,B DIVISION,0.745874243,9574,2017,09,09/2017,42979
2017-09,N,B DIVISION,0.539385119,5497,2017,09,09/2017,42979
2017-09,Q,B DIVISION,0.663402693,6536,2017,09,09/2017,42979
2017-09,R,B DIVISION,0.683726798,5549,2017,09,09/2017,42979
2017-09,S 42nd,A DIVISION,0.995762367,12271,2017,09,09/2017,42979
2017-09,S Fkln,B DIVISION,0.999152542,2360,2017,09,09/2017,42979
2017-09,S Rock,B DIVISION,0.93679189,1677,2017,09,09/2017,42979
2017-09,W,B DIVISION,0.755555556,3780,2017,09,09/2017,42979
2017-10,1,A DIVISION,0.719317178,10193,2017,10,10/2017,43009
2017-10,2,A DIVISION,0.308265292,6981,2017,10,10/2017,43009
2017-10,3,A DIVISION,0.475003753,6661,2017,10,10/2017,43009
2017-10,4,A DIVISION,0.329421728,8266,2017,10,10/2017,43009
2017-10,5,A DIVISION,0.244907063,6725,2017,10,10/2017,43009
2017-10,6,A DIVISION,0.537218136,12373,2017,10,10/2017,43009
2017-10,7,A DIVISION,0.728453196,14016,2017,10,10/2017,43009
2017-10,A,B DIVISION,0.54236052,8227,2017,10,10/2017,43009
2017-10,B,B DIVISION,0.563548102,4532,2017,10,10/2017,43009
2017-10,C,B DIVISION,0.582272727,4400,2017,10,10/2017,43009
2017-10,D,B DIVISION,0.563279561,6013,2017,10,10/2017,43009
2017-10,E,B DIVISION,0.604444444,8775,2017,10,10/2017,43009
2017-10,F,B DIVISION,0.444617039,8369,2017,10,10/2017,43009
2017-10,G,B DIVISION,0.739221702,6193,2017,10,10/2017,43009
2017-10,JZ,B DIVISION,0.673672206,6138,2017,10,10/2017,43009
2017-10,L,B DIVISION,0.928256445,11792,2017,10,10/2017,43009
2017-10,M,B DIVISION,0.730908055,10528,2017,10,10/2017,43009
2017-10,N,B DIVISION,0.627460711,6045,2017,10,10/2017,43009
2017-10,Q,B DIVISION,0.709365382,6823,2017,10,10/2017,43009
2017-10,R,B DIVISION,0.647925677,6243,2017,10,10/2017,43009
2017-10,S 42nd,A DIVISION,0.993875516,14042,2017,10,10/2017,43009
2017-10,S Fkln,B DIVISION,0.997303544,2596,2017,10,10/2017,43009
2017-10,S Rock,B DIVISION,0.94574064,1843,2017,10,10/2017,43009
2017-10,W,B DIVISION,0.699134199,4158,2017,10,10/2017,43009
2017-11,1,A DIVISION,0.695745993,9732,2017,11,11/2017,43040
2017-11,2,A DIVISION,0.249474947,6666,2017,11,11/2017,43040
2017-11,3,A DIVISION,0.413270297,6134,2017,11,11/2017,43040
2017-11,4,A DIVISION,0.27025641,7800,2017,11,11/2017,43040
2017-11,5,A DIVISION,0.251840251,6385,2017,11,11/2017,43040
2017-11,6,A DIVISION,0.47647258,11816,2017,11,11/2017,43040
2017-11,7,A DIVISION,0.692123748,13382,2017,11,11/2017,43040
2017-11,A,B DIVISION,0.497033789,7754,2017,11,11/2017,43040
2017-11,B,B DIVISION,0.464863615,4326,2017,11,11/2017,43040
2017-11,C,B DIVISION,0.562857143,4200,2017,11,11/2017,43040
2017-11,D,B DIVISION,0.454034451,5515,2017,11,11/2017,43040
2017-11,E,B DIVISION,0.614671164,8302,2017,11,11/2017,43040
2017-11,F,B DIVISION,0.463722792,7994,2017,11,11/2017,43040
2017-11,G,B DIVISION,0.70303335,5967,2017,11,11/2017,43040
2017-11,JZ,B DIVISION,0.708824031,5859,2017,11,11/2017,43040
2017-11,L,B DIVISION,0.966381364,11333,2017,11,11/2017,43040
2017-11,M,B DIVISION,0.759625908,10051,2017,11,11/2017,43040
2017-11,N,B DIVISION,0.651001292,6192,2017,11,11/2017,43040
2017-11,Q,B DIVISION,0.645971497,7087,2017,11,11/2017,43040
2017-11,R,B DIVISION,0.639009702,5978,2017,11,11/2017,43040
2017-11,S 42nd,A DIVISION,0.987381224,13155,2017,11,11/2017,43040
2017-11,S Fkln,B DIVISION,0.996054362,2281,2017,11,11/2017,43040
2017-11,S Rock,B DIVISION,0.937240971,1689,2017,11,11/2017,43040
2017-11,W,B DIVISION,0.707986898,3969,2017,11,11/2017,43040
2017-12,1,A DIVISION,0.706935606,9271,2017,12,12/2017,43070
2017-12,2,A DIVISION,0.433632499,6351,2017,12,12/2017,43070
2017-12,3,A DIVISION,0.593457176,6083,2017,12,12/2017,43070
2017-12,4,A DIVISION,0.433894709,7541,2017,12,12/2017,43070
2017-12,5,A DIVISION,0.471193104,6613,2017,12,12/2017,43070
2017-12,6,A DIVISION,0.421688843,11499,2017,12,12/2017,43070
2017-12,7,A DIVISION,0.658770003,12748,2017,12,12/2017,43070
2017-12,A,B DIVISION,0.484688347,7380,2017,12,12/2017,43070
2017-12,B,B DIVISION,0.490048544,4120,2017,12,12/2017,43070
2017-12,C,B DIVISION,0.53425,4000,2017,12,12/2017,43070
2017-12,D,B DIVISION,0.455652836,5254,2017,12,12/2017,43070
2017-12,E,B DIVISION,0.523982467,7985,2017,12,12/2017,43070
2017-12,F,B DIVISION,0.403071269,7619,2017,12,12/2017,43070
2017-12,G,B DIVISION,0.640793904,5643,2017,12,12/2017,43070
2017-12,JZ,B DIVISION,0.647132616,5580,2017,12,12/2017,43070
2017-12,L,B DIVISION,0.921240167,10805,2017,12,12/2017,43070
2017-12,M,B DIVISION,0.760402474,9541,2017,12,12/2017,43070
2017-12,N,B DIVISION,0.637828371,5710,2017,12,12/2017,43070
2017-12,Q,B DIVISION,0.663913992,6418,2017,12,12/2017,43070
2017-12,R,B DIVISION,0.620267057,5467,2017,12,12/2017,43070
2017-12,S 42nd,A DIVISION,0.979326883,12093,2017,12,12/2017,43070
2017-12,S Fkln,B DIVISION,0.995762712,2360,2017,12,12/2017,43070
2017-12,S Rock,B DIVISION,0.944206009,1631,2017,12,12/2017,43070
2017-12,W,B DIVISION,0.696961549,3719,2017,12,12/2017,43070
2018-01,1,A DIVISION,0.674578266,10196,2018,01,01/2018,43101
2018-01,2,A DIVISION,0.372597816,7233,2018,01,01/2018,43101
2018-01,3,A DIVISION,0.567967275,6356,2018,01,01/2018,43101
2018-01,4,A DIVISION,0.382623225,8379,2018,01,01/2018,43101
2018-01,5,A DIVISION,0.417330404,7282,2018,01,01/2018,43101
2018-01,6,A DIVISION,0.471890145,12380,2018,01,01/2018,43101
2018-01,7,A DIVISION,0.636947218,14020,2018,01,01/2018,43101
2018-01,A,B DIVISION,0.380969697,8250,2018,01,01/2018,43101
2018-01,B,B DIVISION,0.457280661,4354,2018,01,01/2018,43101
2018-01,C,B DIVISION,0.347189967,4306,2018,01,01/2018,43101
2018-01,D,B DIVISION,0.419946182,5946,2018,01,01/2018,43101
2018-01,E,B DIVISION,0.473917995,8780,2018,01,01/2018,43101
2018-01,F,B DIVISION,0.32186907,8432,2018,01,01/2018,43101
2018-01,G,B DIVISION,0.508056719,6206,2018,01,01/2018,43101
2018-01,JZ,B DIVISION,0.598566308,6138,2018,01,01/2018,43101
2018-01,L,B DIVISION,0.84921981,11792,2018,01,01/2018,43101
2018-01,M,B DIVISION,0.703608737,10530,2018,01,01/2018,43101
2018-01,N,B DIVISION,0.547304003,6046,2018,01,01/2018,43101
2018-01,Q,B DIVISION,0.588820603,6834,2018,01,01/2018,43101
2018-01,R,B DIVISION,0.559048835,6266,2018,01,01/2018,43101
2018-01,S 42nd,A DIVISION,0.987184994,13968,2018,01,01/2018,43101
2018-01,S Fkln,B DIVISION,0.992583919,2562,2018,01,01/2018,43101
2018-01,S Rock,B DIVISION,0.925841415,1753,2018,01,01/2018,43101
2018-01,W,B DIVISION,0.634439634,4158,2018,01,01/2018,43101
2018-02,1,A DIVISION,0.679943717,9239,2018,02,02/2018,43132
2018-02,2,A DIVISION,0.440908337,6033,2018,02,02/2018,43132
2018-02,3,A DIVISION,0.614631443,5413,2018,02,02/2018,43132
2018-02,4,A DIVISION,0.422731667,7241,2018,02,02/2018,43132
2018-02,5,A DIVISION,0.495862508,6284,2018,02,02/2018,43132
2018-02,6,A DIVISION,0.491725105,10695,2018,02,02/2018,43132
2018-02,7,A DIVISION,0.610639875,12143,2018,02,02/2018,43132
2018-02,A,B DIVISION,0.509199829,7011,2018,02,02/2018,43132
2018-02,B,B DIVISION,0.485274609,3769,2018,02,02/2018,43132
2018-02,C,B DIVISION,0.453947368,3800,2018,02,02/2018,43132
2018-02,D,B DIVISION,0.477559055,5080,2018,02,02/2018,43132
2018-02,E,B DIVISION,0.501252472,7585,2018,02,02/2018,43132
2018-02,F,B DIVISION,0.379577372,7619,2018,02,02/2018,43132
2018-02,G,B DIVISION,0.613345865,5320,2018,02,02/2018,43132
2018-02,JZ,B DIVISION,0.594793435,5301,2018,02,02/2018,43132
2018-02,L,B DIVISION,0.906323645,10184,2018,02,02/2018,43132
2018-02,M,B DIVISION,0.724024189,9095,2018,02,02/2018,43132
2018-02,N,B DIVISION,0.56372093,5375,2018,02,02/2018,43132
2018-02,Q,B DIVISION,0.643485342,6140,2018,02,02/2018,43132
2018-02,R,B DIVISION,0.541389505,5412,2018,02,02/2018,43132
2018-02,S 42nd,A DIVISION,0.98723692,11831,2018,02,02/2018,43132
2018-02,S Fkln,B DIVISION,1,2242,2018,02,02/2018,43132
2018-02,S Rock,B DIVISION,0.953546767,1593,2018,02,02/2018,43132
2018-02,W,B DIVISION,0.724867725,3591,2018,02,02/2018,43132
2018-03,1,A DIVISION,0.744152469,10389,2018,03,03/2018,43160
2018-03,2,A DIVISION,0.466448212,7019,2018,03,03/2018,43160
2018-03,3,A DIVISION,0.624367889,6328,2018,03,03/2018,43160
2018-03,4,A DIVISION,0.473537941,8276,2018,03,03/2018,43160
2018-03,5,A DIVISION,0.531447405,7282,2018,03,03/2018,43160
2018-03,6,A DIVISION,0.505088853,12380,2018,03,03/2018,43160
2018-03,7,A DIVISION,0.554979769,14087,2018,03,03/2018,43160
2018-03,A,B DIVISION,0.552475979,8118,2018,03,03/2018,43160
2018-03,B,B DIVISION,0.528483992,4248,2018,03,03/2018,43160
2018-03,C,B DIVISION,0.5475,4400,2018,03,03/2018,43160
2018-03,D,B DIVISION,0.510211146,5778,2018,03,03/2018,43160
2018-03,E,B DIVISION,0.584396355,8780,2018,03,03/2018,43160
2018-03,F,B DIVISION,0.470630372,8376,2018,03,03/2018,43160
2018-03,G,B DIVISION,0.691558442,6160,2018,03,03/2018,43160
2018-03,JZ,B DIVISION,0.704138156,6138,2018,03,03/2018,43160
2018-03,L,B DIVISION,0.893147897,11792,2018,03,03/2018,43160
2018-03,M,B DIVISION,0.774928775,10530,2018,03,03/2018,43160
2018-03,N,B DIVISION,0.590951204,6476,2018,03,03/2018,43160
2018-03,Q,B DIVISION,0.696810067,6834,2018,03,03/2018,43160
2018-03,R,B DIVISION,0.646026173,6266,2018,03,03/2018,43160
2018-03,S 42nd,A DIVISION,0.987776314,13662,2018,03,03/2018,43160
2018-03,S Fkln,B DIVISION,0.997688752,2596,2018,03,03/2018,43160
2018-03,S Rock,B DIVISION,0.939220183,1744,2018,03,03/2018,43160
2018-03,W,B DIVISION,0.720779221,4158,2018,03,03/2018,43160
2018-04,1,A DIVISION,0.724020968,9729,2018,04,04/2018,43191
2018-04,2,A DIVISION,0.493524775,7104,2018,04,04/2018,43191
2018-04,3,A DIVISION,0.696517413,6231,2018,04,04/2018,43191
2018-04,4,A DIVISION,0.545466205,7797,2018,04,04/2018,43191
2018-04,5,A DIVISION,0.538627226,6964,2018,04,04/2018,43191
2018-04,6,A DIVISION,0.532283728,11941,2018,04,04/2018,43191
2018-04,7,A DIVISION,0.57093736,13378,2018,04,04/2018,43191
2018-04,A,B DIVISION,0.599174087,7749,2018,04,04/2018,43191
2018-04,B,B DIVISION,0.610630408,4045,2018,04,04/2018,43191
2018-04,C,B DIVISION,0.603809524,4200,2018,04,04/2018,43191
2018-04,D,B DIVISION,0.541621426,5526,2018,04,04/2018,43191
2018-04,E,B DIVISION,0.573373134,8375,2018,04,04/2018,43191
2018-04,F,B DIVISION,0.502065857,7987,2018,04,04/2018,43191
2018-04,G,B DIVISION,0.732142857,5880,2018,04,04/2018,43191
2018-04,JZ,B DIVISION,0.671941467,5877,2018,04,04/2018,43191
2018-04,L,B DIVISION,0.931236674,11256,2018,04,04/2018,43191
2018-04,M,B DIVISION,0.764788169,10008,2018,04,04/2018,43191
2018-04,N,B DIVISION,0.662018048,6095,2018,04,04/2018,43191
2018-04,Q,B DIVISION,0.722741911,6521,2018,04,04/2018,43191
2018-04,R,B DIVISION,0.684615385,5980,2018,04,04/2018,43191
2018-04,S 42nd,A DIVISION,0.990878687,13156,2018,04,04/2018,43191
2018-04,S Fkln,B DIVISION,0.998789346,2478,2018,04,04/2018,43191
2018-04,S Rock,B DIVISION,0.978965321,1759,2018,04,04/2018,43191
2018-04,W,B DIVISION,0.758629378,3969,2018,04,04/2018,43191
2018-05,1,A DIVISION,0.719,10152,2018,05,05/2018,43221
2018-05,2,A DIVISION,0.534,7713,2018,05,05/2018,43221
2018-05,3,A DIVISION,0.688,6476,2018,05,05/2018,43221
2018-05,4,A DIVISION,0.547,8194,2018,05,05/2018,43221
2018-05,5,A DIVISION,0.627,7304,2018,05,05/2018,43221
2018-05,6,A DIVISION,0.561,12132,2018,05,05/2018,43221
2018-05,7,A DIVISION,0.633,13907,2018,05,05/2018,43221
2018-05,A,B DIVISION,0.557,8106,2018,05,05/2018,43221
2018-05,B,B DIVISION,0.568,4406,2018,05,05/2018,43221
2018-05,C,B DIVISION,0.608,4246,2018,05,05/2018,43221
2018-05,D,B DIVISION,0.476,6373,2018,05,05/2018,43221
2018-05,E,B DIVISION,0.554,8882,2018,05,05/2018,43221
2018-05,F,B DIVISION,0.4,8508,2018,05,05/2018,43221
2018-05,G,B DIVISION,0.697,6161,2018,05,05/2018,43221
2018-05,JZ,B DIVISION,0.715,6136,2018,05,05/2018,43221
2018-05,L,B DIVISION,0.92,11742,2018,05,05/2018,43221
2018-05,M,B DIVISION,0.643,5952,2018,05,05/2018,43221
2018-05,N,B DIVISION,0.592,10096,2018,05,05/2018,43221
2018-05,Q,B DIVISION,0.607,6968,2018,05,05/2018,43221
2018-05,R,B DIVISION,0.586,6189,2018,05,05/2018,43221
2018-05,S 42nd,A DIVISION,0.996,13522,2018,05,05/2018,43221
2018-05,S Fkln,B DIVISION,0.996,5192,2018,05,05/2018,43221
2018-05,S Rock,B DIVISION,0.968,3276,2018,05,05/2018,43221
2018-06,1,A DIVISION,0.730130548,9575,2018,06,06/2018,43252
2018-06,2,A DIVISION,0.581601588,7555,2018,06,06/2018,43252
2018-06,3,A DIVISION,0.709645343,6034,2018,06,06/2018,43252
2018-06,4,A DIVISION,0.576894594,8102,2018,06,06/2018,43252
2018-06,5,A DIVISION,0.640950853,6857,2018,06,06/2018,43252
2018-06,6,A DIVISION,0.605815143,11728,2018,06,06/2018,43252
2018-06,7,A DIVISION,0.610809179,13248,2018,06,06/2018,43252
2018-06,A,B DIVISION,0.550883529,7753,2018,06,06/2018,43252
2018-06,B,B DIVISION,0.631605184,4012,2018,06,06/2018,43252
2018-06,C,B DIVISION,0.660238095,4200,2018,06,06/2018,43252
2018-06,D,B DIVISION,0.652205973,8137,2018,06,06/2018,43252
2018-06,E,B DIVISION,0.570585458,8472,2018,06,06/2018,43252
2018-06,F,B DIVISION,0.467810092,8046,2018,06,06/2018,43252
2018-06,G,B DIVISION,0.749201009,5945,2018,06,06/2018,43252
2018-06,JZ,B DIVISION,0.655855241,5858,2018,06,06/2018,43252
2018-06,L,B DIVISION,0.92554693,11336,2018,06,06/2018,43252
2018-06,M,B DIVISION,0.635514019,5671,2018,06,06/2018,43252
2018-06,N,B DIVISION,0.525255655,9681,2018,06,06/2018,43252
2018-06,Q,B DIVISION,0.661004095,6593,2018,06,06/2018,43252
2018-06,R,B DIVISION,0.581000848,5895,2018,06,06/2018,43252
2018-06,S 42nd,A DIVISION,0.996506828,12596,2018,06,06/2018,43252
2018-06,S Fkln,B DIVISION,0.997175141,4956,2018,06,06/2018,43252
2018-06,S Rock,B DIVISION,0.954081633,3528,2018,06,06/2018,43252
2018-06,W,B DIVISION,0,0,2018,06,06/2018,43252
2018-07,1,A DIVISION,0.68655197,9823,2018,07,07/2018,43282
2018-07,2,A DIVISION,0.468469675,7469,2018,07,07/2018,43282
2018-07,3,A DIVISION,0.637256591,5803,2018,07,07/2018,43282
2018-07,4,A DIVISION,0.557852281,7934,2018,07,07/2018,43282
2018-07,5,A DIVISION,0.595744681,6909,2018,07,07/2018,43282
2018-07,6,A DIVISION,0.661203095,12019,2018,07,07/2018,43282
2018-07,7,A DIVISION,0.698435601,13168,2018,07,07/2018,43282
2018-07,A,B DIVISION,0.541164132,7628,2018,07,07/2018,43282
2018-07,B,B DIVISION,0.612656981,4061,2018,07,07/2018,43282
2018-07,C,B DIVISION,0.642619048,4200,2018,07,07/2018,43282
2018-07,D,B DIVISION,0.456595669,5587,2018,07,07/2018,43282
2018-07,E,B DIVISION,0.55501771,8470,2018,07,07/2018,43282
2018-07,F,B DIVISION,0.486463415,8200,2018,07,07/2018,43282
2018-07,G,B DIVISION,0.716110835,6027,2018,07,07/2018,43282
2018-07,JZ,B DIVISION,0.600236847,5911,2018,07,07/2018,43282
2018-07,L,B DIVISION,0.887594541,11503,2018,07,07/2018,43282
2018-07,M,B DIVISION,0.582977967,5628,2018,07,07/2018,43282
2018-07,N,B DIVISION,0.582625864,10130,2018,07,07/2018,43282
2018-07,Q,B DIVISION,0.726462143,6617,2018,07,07/2018,43282
2018-07,R,B DIVISION,0.485518165,5973,2018,07,07/2018,43282
2018-07,S 42nd,A DIVISION,0.996572675,12838,2018,07,07/2018,43282
2018-07,S Fkln,B DIVISION,0.999192897,4956,2018,07,07/2018,43282
2018-07,S Rock,B DIVISION,0.905368013,3614,2018,07,07/2018,43282
2018-07,W,B DIVISION,0,0,2018,07,07/2018,43282
2018-08,1,A DIVISION,0.740120437,10628,2018,08,08/2018,43313
2018-08,2,A DIVISION,0.572993599,8124,2018,08,08/2018,43313
2018-08,3,A DIVISION,0.75,6032,2018,08,08/2018,43313
2018-08,4,A DIVISION,0.643439837,8826,2018,08,08/2018,43313
2018-08,5,A DIVISION,0.68569473,7305,2018,08,08/2018,43313
2018-08,6,A DIVISION,0.697855145,12868,2018,08,08/2018,43313
2018-08,7,A DIVISION,0.718693911,14486,2018,08,08/2018,43313
2018-08,A,B DIVISION,0.538294798,8304,2018,08,08/2018,43313
2018-08,B,B DIVISION,0.558243728,4464,2018,08,08/2018,43313
2018-08,C,B DIVISION,0.60431338,4544,2018,08,08/2018,43313
2018-08,D,B DIVISION,0.653039497,9393,2018,08,08/2018,43313
2018-08,E,B DIVISION,0.526973188,9287,2018,08,08/2018,43313
2018-08,F,B DIVISION,0.509047727,8842,2018,08,08/2018,43313
2018-08,G,B DIVISION,0.730556409,6506,2018,08,08/2018,43313
2018-08,JZ,B DIVISION,0.5709867,6466,2018,08,08/2018,43313
2018-08,L,B DIVISION,0.911090092,12687,2018,08,08/2018,43313
2018-08,M,B DIVISION,0.618158194,6157,2018,08,08/2018,43313
2018-08,N,B DIVISION,0.534979424,10692,2018,08,08/2018,43313
2018-08,Q,B DIVISION,0.674672188,7245,2018,08,08/2018,43313
2018-08,R,B DIVISION,0.41532567,6525,2018,08,08/2018,43313
2018-08,S 42nd,A DIVISION,0.995240463,14077,2018,08,08/2018,43313
2018-08,S Fkln,B DIVISION,0.992952522,5392,2018,08,08/2018,43313
2018-08,S Rock,B DIVISION,0.943377149,3956,2018,08,08/2018,43313
2018-08,W,B DIVISION,0,0,2018,08,08/2018,43313
2018-09,1,A DIVISION,0.729164245,8603,2018,09,09/2018,43344
2018-09,2,A DIVISION,0.571536715,6605,2018,09,09/2018,43344
2018-09,3,A DIVISION,0.723266857,5265,2018,09,09/2018,43344
2018-09,4,A DIVISION,0.597196751,7634,2018,09,09/2018,43344
2018-09,5,A DIVISION,0.612633306,6095,2018,09,09/2018,43344
2018-09,6,A DIVISION,0.686945145,10701,2018,09,09/2018,43344
2018-09,7,A DIVISION,0.789843554,11953,2018,09,09/2018,43344
2018-09,A,B DIVISION,0.571894456,6746,2018,09,09/2018,43344
2018-09,B,B DIVISION,0.556229328,3628,2018,09,09/2018,43344
2018-09,C,B DIVISION,0.608317978,3799,2018,09,09/2018,43344
2018-09,D,B DIVISION,0.659322501,7262,2018,09,09/2018,43344
2018-09,E,B DIVISION,0.614101395,7673,2018,09,09/2018,43344
2018-09,F,B DIVISION,0.503685852,7054,2018,09,09/2018,43344
2018-09,G,B DIVISION,0.740712946,5330,2018,09,09/2018,43344
2018-09,JZ,B DIVISION,0.548515226,5287,2018,09,09/2018,43344
2018-09,L,B DIVISION,0.925903735,10014,2018,09,09/2018,43344
2018-09,M,B DIVISION,0.660983735,5103,2018,09,09/2018,43344
2018-09,N,B DIVISION,0.547357465,8647,2018,09,09/2018,43344
2018-09,Q,B DIVISION,0.640875668,5984,2018,09,09/2018,43344
2018-09,R,B DIVISION,0.46841522,5414,2018,09,09/2018,43344
2018-09,S 42nd,A DIVISION,0.995780962,11377,2018,09,09/2018,43344
2018-09,S Fkln,B DIVISION,0.995923913,4416,2018,09,09/2018,43344
2018-09,S Rock,B DIVISION,0.958659568,3193,2018,09,09/2018,43344
2018-09,W,B DIVISION,0,0,2018,09,09/2018,43344
2018-10,1,A DIVISION,0.76217176,10701,2018,10,10/2018,43374
2018-10,2,A DIVISION,0.611330363,7855,2018,10,10/2018,43374
2018-10,3,A DIVISION,0.730561138,6469,2018,10,10/2018,43374
2018-10,4,A DIVISION,0.626101257,8513,2018,10,10/2018,43374
2018-10,5,A DIVISION,0.687866667,7500,2018,10,10/2018,43374
2018-10,6,A DIVISION,0.685428393,12792,2018,10,10/2018,43374
2018-10,7,A DIVISION,0.762193001,14373,2018,10,10/2018,43374
2018-10,A,B DIVISION,0.539849092,8482,2018,10,10/2018,43374
2018-10,B,B DIVISION,0.55812357,4370,2018,10,10/2018,43374
2018-10,C,B DIVISION,0.634347826,4600,2018,10,10/2018,43374
2018-10,D,B DIVISION,0.52524443,6239,2018,10,10/2018,43374
2018-10,E,B DIVISION,0.637537667,9292,2018,10,10/2018,43374
2018-10,F,B DIVISION,0.572463768,8832,2018,10,10/2018,43374
2018-10,G,B DIVISION,0.702375408,6441,2018,10,10/2018,43374
2018-10,JZ,B DIVISION,0.54204739,6457,2018,10,10/2018,43374
2018-10,L,B DIVISION,0.931625367,11905,2018,10,10/2018,43374
2018-10,M,B DIVISION,0.662710505,6235,2018,10,10/2018,43374
2018-10,N,B DIVISION,0.576659039,10488,2018,10,10/2018,43374
2018-10,Q,B DIVISION,0.693221244,7494,2018,10,10/2018,43374
2018-10,R,B DIVISION,0.47956488,6435,2018,10,10/2018,43374
2018-10,S 42nd,A DIVISION,0.993597773,14370,2018,10,10/2018,43374
2018-10,S Fkln,B DIVISION,0.998341931,5428,2018,10,10/2018,43374
2018-10,S Rock,B DIVISION,0.943581781,3864,2018,10,10/2018,43374
2018-10,W,B DIVISION,0,0,2018,10,10/2018,43374
2018-11,1,A DIVISION,0.744132397,9970,2018,11,11/2018,43405
2018-11,2,A DIVISION,0.610049233,6906,2018,11,11/2018,43405
2018-11,3,A DIVISION,0.735233571,6315,2018,11,11/2018,43405
2018-11,4,A DIVISION,0.628112754,7911,2018,11,11/2018,43405
2018-11,5,A DIVISION,0.72652942,6849,2018,11,11/2018,43405
2018-11,6,A DIVISION,0.675726336,11737,2018,11,11/2018,43405
2018-11,7,A DIVISION,0.747885196,13240,2018,11,11/2018,43405
2018-11,A,B DIVISION,0.523159372,7837,2018,11,11/2018,43405
2018-11,B,B DIVISION,0.508599509,4070,2018,11,11/2018,43405
2018-11,C,B DIVISION,0.615714286,4200,2018,11,11/2018,43405
2018-11,D,B DIVISION,0.545470085,5850,2018,11,11/2018,43405
2018-11,E,B DIVISION,0.65440149,8588,2018,11,11/2018,43405
2018-11,F,B DIVISION,0.510907983,8205,2018,11,11/2018,43405
2018-11,G,B DIVISION,0.690241414,5882,2018,11,11/2018,43405
2018-11,JZ,B DIVISION,0.598873912,5861,2018,11,11/2018,43405
2018-11,L,B DIVISION,0.949606442,11053,2018,11,11/2018,43405
2018-11,M,B DIVISION,0.564516129,5642,2018,11,11/2018,43405
2018-11,N,B DIVISION,0.607845329,8948,2018,11,11/2018,43405
2018-11,Q,B DIVISION,0.698147041,6692,2018,11,11/2018,43405
2018-11,R,B DIVISION,0.467913087,5937,2018,11,11/2018,43405
2018-11,S 42nd,A DIVISION,0.996282528,12912,2018,11,11/2018,43405
2018-11,S Fkln,B DIVISION,0.990684575,4616,2018,11,11/2018,43405
2018-11,S Rock,B DIVISION,0.962018141,3528,2018,11,11/2018,43405
2018-11,W,B DIVISION,0,0,2018,11,11/2018,43405
2018-12,1,A DIVISION,0.780237581,9260,2018,12,12/2018,43435
2018-12,2,A DIVISION,0.619138057,6845,2018,12,12/2018,43435
2018-12,3,A DIVISION,0.740196078,5916,2018,12,12/2018,43435
2018-12,4,A DIVISION,0.617151201,7533,2018,12,12/2018,43435
2018-12,5,A DIVISION,0.700854701,6552,2018,12,12/2018,43435
2018-12,6,A DIVISION,0.725004488,11142,2018,12,12/2018,43435
2018-12,7,A DIVISION,0.856984215,12607,2018,12,12/2018,43435
2018-12,A,B DIVISION,0.573896104,7700,2018,12,12/2018,43435
2018-12,B,B DIVISION,0.615325866,3928,2018,12,12/2018,43435
2018-12,C,B DIVISION,0.627392493,4023,2018,12,12/2018,43435
2018-12,D,B DIVISION,0.605860282,5597,2018,12,12/2018,43435
2018-12,E,B DIVISION,0.640556369,8196,2018,12,12/2018,43435
2018-12,F,B DIVISION,0.428644306,7841,2018,12,12/2018,43435
2018-12,G,B DIVISION,0.775948461,5588,2018,12,12/2018,43435
2018-12,JZ,B DIVISION,0.593660459,5584,2018,12,12/2018,43435
2018-12,L,B DIVISION,0.900421295,10444,2018,12,12/2018,43435
2018-12,M,B DIVISION,0.664996145,5188,2018,12,12/2018,43435
2018-12,N,B DIVISION,0.626643486,9203,2018,12,12/2018,43435
2018-12,Q,B DIVISION,0.784605835,6444,2018,12,12/2018,43435
2018-12,R,B DIVISION,0.585423056,5543,2018,12,12/2018,43435
2018-12,S 42nd,A DIVISION,0.997956515,12234,2018,12,12/2018,43435
2018-12,S Fkln,B DIVISION,0.995550848,4720,2018,12,12/2018,43435
2018-12,S Rock,B DIVISION,0.962797619,3360,2018,12,12/2018,43435
2018-12,W,B DIVISION,0,0,2018,12,12/2018,43435
2019-01,1,A DIVISION,0.850649351,10164,2019,01,01/2019,43466
2019-01,2,A DIVISION,0.7234838,7222,2019,01,01/2019,43466
2019-01,3,A DIVISION,0.826262953,6176,2019,01,01/2019,43466
2019-01,4,A DIVISION,0.660152409,8136,2019,01,01/2019,43466
2019-01,5,A DIVISION,0.744115204,7222,2019,01,01/2019,43466
2019-01,6,A DIVISION,0.721604837,12238,2019,01,01/2019,43466
2019-01,7,A DIVISION,0.875711991,13694,2019,01,01/2019,43466
2019-01,A,B DIVISION,0.606430023,8367,2019,01,01/2019,43466
2019-01,B,B DIVISION,0.626675913,4326,2019,01,01/2019,43466
2019-01,C,B DIVISION,0.683863636,4400,2019,01,01/2019,43466
2019-01,D,B DIVISION,0.673920104,6158,2019,01,01/2019,43466
2019-01,E,B DIVISION,0.731098035,9007,2019,01,01/2019,43466
2019-01,F,B DIVISION,0.534616723,8623,2019,01,01/2019,43466
2019-01,G,B DIVISION,0.733441558,6160,2019,01,01/2019,43466
2019-01,JZ,B DIVISION,0.666503827,6141,2019,01,01/2019,43466
2019-01,L,B DIVISION,0.90210033,11522,2019,01,01/2019,43466
2019-01,M,B DIVISION,0.700260191,5765,2019,01,01/2019,43466
